,name,system,lam_ori,lam_ori_up,lam_ori_down,lambda,lambda_up,lambda_down,lambda_ref_link,vsini,vsini_up,vsini_down,teff,teff_up,teff_down,mstar,mstar_up,mstar_down,rstar,rstar_up,rstar_down,period,period_up,period_down,ar,ar_up,ar_down,mplanet,mplanet_up,mplanet_down,rplanet,rplanet_up,rplanet_down,ecc,ecc_up,ecc_down,age,age_up,age_down,prot_lit,prot_lit_up,prot_lit_down,prot_lit_ref_link,istar_lit,istar_lit_up,istar_lit_down,istar_lit_ref_link,psi_lit,psi_lit_up,psi_lit_down,psi_lit_ref_link,psi_lit_flag,psi_lit_comment
139,WASP-53b,WASP-53,-1.0,12.0,12.0,1.0,12.0,12.0,https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T,0.8600000143051141,0.20999999344348902,0.20999999344348902,4950,60,60,0.8389999999999991,0.05399999999999901,0.05399999999999901,0.798,0.023,0.023,3.31,0.0,0.0,11.051348063158068,0.38920937087377105,0.40198571584525006,2.132,0.09199999999999901,0.094,1.074,0.036999999999999006,0.036999999999999006,0.0,0.029999999999999003,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
140,WASP-5b,WASP-5,12.100000381469727,8.0,10.0,12.100000381469727,8.0,10.0,https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T,3.200000047683715,0.300000011920928,0.300000011920928,5770,65,65,1.032999999999999,0.049,0.049,1.088,0.04,0.04,1.627999999999999,0.0,0.0,5.415643236014974,0.21726893967223201,0.21726893967223201,1.595,0.051999999999999005,0.051999999999999005,1.175,0.055,0.055,0.0,0.012,0.0,5.599999999999999,2.2,2.2,16.2,0.4,0.4,https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
141,WASP-60b,WASP-60,-129.0,17.0,17.0,129.0,17.0,17.0,https://ui.adsabs.harvard.edu/abs/arXiv:1802.03859,2.970000028610229,0.46999999880790705,0.46999999880790705,6105,50,50,1.229,0.031,0.031,1.401,0.066,0.066,4.304999999999999,0.0,0.0,8.509684635403312,0.40705495805432,0.40705495805432,0.56,0.035999999999999005,0.035999999999999005,1.225,0.069,0.069,0.0,0.064,0.0,1.700000047683715,0.8999999761581421,0.699999988079071,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
142,WASP-61b,WASP-61,4.0,17.100000381469727,18.399999618530273,4.0,17.100000381469727,18.399999618530273,https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B,11.100000381469727,0.699999988079071,0.699999988079071,6250,150,150,1.27,0.059999999999999006,0.059999999999999006,1.389999999999999,0.029999999999999003,0.029999999999999003,3.855999999999999,0.0,0.0,8.060301782934978,0.213498068157006,0.213498068157006,2.06,0.16,0.16,1.22,0.029999999999999003,0.029999999999999003,0.0,0.07399999999999901,0.0,2.700000047683715,0.10000000149011601,0.600000023841857,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
143,WASP-62b,WASP-62,19.399999618530273,5.099999904632568,4.900000095367431,19.399999618530273,5.099999904632568,4.900000095367431,https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B,9.300000190734863,0.20000000298023202,0.20000000298023202,6230,80,80,1.25,0.05,0.05,1.28,0.05,0.05,4.411999999999999,0.0,0.0,9.52580021020955,0.39024341158187503,0.39024341158187503,0.5699999999999991,0.04,0.04,1.389999999999999,0.059999999999999006,0.059999999999999006,0.00614000018686,0.0005799999926230001,0.0005799999926230001,0.8000000119209281,0.600000023841857,0.600000023841857,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
144,WASP-66b,WASP-66,-4.0,22.0,22.0,4.0,22.0,22.0,https://ui.adsabs.harvard.edu/abs/2016ApJ...823...29A,12.100000381469727,2.200000047683715,2.200000047683715,6600,150,150,1.3,0.07,0.07,1.75,0.08999999999999901,0.08999999999999901,4.086,0.0,0.0,6.709389015783572,0.362344544861526,0.362344544861526,2.319999999999999,0.13,0.13,1.389999999999999,0.08999999999999901,0.08999999999999901,0.0,0.04599999999999901,0.0,3.7,0.6999999999999991,1.2,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
145,WASP-69b,WASP-69,0.40000000596046403,2.0,1.899999976158142,0.40000000596046403,2.0,1.899999976158142,https://ui.adsabs.harvard.edu/abs/arXiv:1710.06479,2.200000047683715,0.40000000596046403,0.40000000596046403,4700,50,50,0.8259999999999991,0.029,0.029,0.8129999999999991,0.028,0.028,3.867999999999999,0.0,0.0,11.96896004684323,0.43540122674153303,0.43540122674153303,0.26,0.017,0.017,1.056999999999999,0.047,0.047,0.0,0.11,0.0,7.0,7.0,7.0,23.07,0.16,0.16,https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
146,WASP-6b,WASP-6,7.199999809265136,3.700000047683715,3.700000047683715,7.199999809265136,3.700000047683715,3.700000047683715,https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.1760T,1.600000023841857,0.270000010728836,0.170000001788139,5375,65,65,0.8359999999999991,0.067,0.067,0.8639999999999991,0.025,0.025,3.361,0.0,0.0,10.30421657071462,0.404788188335898,0.404788188335898,0.48499999999999904,0.028,0.028,1.23,0.036999999999999006,0.036999999999999006,0.0,0.07,0.0,11.0,3.0,7.0,23.8,0.14999999999999902,0.14999999999999902,https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
147,WASP-71b,WASP-71,-1.899999976158142,7.099999904632568,7.5,1.899999976158142,7.5,7.099999904632568,https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B,7.800000190734863,0.300000011920928,0.40000000596046403,6180,52,52,1.558999999999999,0.059999999999999006,0.059999999999999006,2.259999999999999,0.17,0.17,2.903999999999999,0.0,0.0,4.395091312670797,0.337060453805956,0.337060453805956,2.242,0.08,0.08,1.46,0.13,0.13,0.0,0.019,0.0,3.599999904632568,1.600000023841857,1.0,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
148,WASP-72b,WASP-72,-7.0,11.0,12.0,7.0,12.0,11.0,https://ui.adsabs.harvard.edu/abs/arXiv:1809.00314,5.0,1.399999976158142,1.200000047683715,6250,100,100,1.385999999999999,0.055,0.055,1.98,0.23999999999999902,0.23999999999999902,2.217,0.0,0.0,4.027197369613682,0.49115640744749606,0.49115640744749606,1.461,0.058999999999999005,0.056,1.27,0.2,0.2,0.0,0.017,0.0,3.200000047683715,0.600000023841857,0.600000023841857,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
149,WASP-74b,WASP-74,0.769999980926513,0.990000009536743,0.990000009536743,0.769999980926513,0.990000009536743,0.990000009536743,https://ui.adsabs.harvard.edu/abs/arXiv:2007.11851,5.849999904632568,0.5,0.5,5984,57,57,1.191,0.037999999999999,0.037999999999999,1.536,0.025999999999999003,0.025999999999999003,2.137999999999999,0.0,0.0,4.820301311544897,0.08721354419610401,0.08721354419610401,0.8259999999999991,0.021,0.021,1.403999999999999,0.021999999999999003,0.021999999999999003,0.0,0.029999999999999003,0.0,3.490000009536743,0.6499999761581421,0.6499999761581421,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
150,WASP-76b,WASP-76,61.29999923706055,7.599999904632568,5.099999904632568,61.29999923706055,7.599999904632568,5.099999904632568,https://ui.adsabs.harvard.edu/abs/arXiv:2003.05528,1.480000019073486,0.280000001192092,0.280000001192092,6329,65,65,1.458,0.021,0.021,1.764999999999999,0.07099999999999901,0.07099999999999901,1.81,0.0,0.0,4.020662408673964,0.163563028452333,0.163563028452333,0.894,0.019,0.012999999999999,1.854,0.076999999999999,0.07599999999999901,0.0,0.05,0.0,1.81599998474121,0.27399998903274503,0.27399998903274503,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
151,WASP-78b,WASP-78,-6.400000095367431,5.900000095367431,5.900000095367431,6.400000095367431,5.900000095367431,5.900000095367431,https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B,7.099999904632568,0.5,0.5,6100,150,150,1.389999999999999,0.08999999999999901,0.08,2.35,0.1,0.08999999999999901,2.174999999999999,0.0,0.0,3.358354840142623,0.160568098186979,0.14799244207741002,0.8599999999999991,0.08,0.08,2.06,0.1,0.1,0.0,0.09199999999999901,0.0,2.799999952316284,1.600000023841857,0.300000011920928,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
152,WASP-79b,WASP-79,-99.0999984741211,4.099999904632568,3.900000095367431,99.0999984741211,3.900000095367431,4.099999904632568,https://ui.adsabs.harvard.edu/abs/2017AJ....154..137J,17.40999984741211,0.20000000298023202,0.11999999731779001,6600,100,100,1.389999999999999,0.08,0.08,1.51,0.04,0.029999999999999003,3.661999999999999,0.0,0.0,7.391265281014761,0.22653027897822903,0.185860399531689,0.8599999999999991,0.08,0.08,1.53,0.04,0.04,0.0,0.066,0.0,1.399999976158142,0.300000011920928,0.300000011920928,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
153,WASP-7b,WASP-7,86.0,6.0,6.0,86.0,6.0,6.0,https://ui.adsabs.harvard.edu/abs/2012ApJ...744..189A,14.0,2.0,2.0,6520,70,70,1.316999999999999,0.07199999999999901,0.07199999999999901,1.478,0.08799999999999901,0.08799999999999901,4.955,0.0,0.0,9.079010846797797,0.5637587311522301,0.5637587311522301,0.9799999999999991,0.13,0.13,1.374,0.094,0.094,0.0,0.049,0.0,2.400000095367431,1.0,1.0,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
154,WASP-80b,WASP-80,-14.0,14.0,14.0,14.0,14.0,14.0,https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.2279T,1.269999980926513,0.140000000596046,0.170000001788139,4145,100,100,0.5959999999999991,0.035,0.035,0.5929999999999991,0.012,0.012,3.068,0.0,0.0,12.616186916759117,0.35494770510384005,0.35494770510384005,0.562,0.027,0.027,0.9859999999999991,0.021999999999999003,0.021999999999999003,0.0,0.02,0.0,7.0,7.0,7.0,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
155,WASP-84b,WASP-84,-0.300000011920928,1.700000047683715,1.700000047683715,0.300000011920928,1.700000047683715,1.700000047683715,https://ui.adsabs.harvard.edu/abs/2015ApJ...800L...9A,2.558000087738037,0.08299999684095301,0.08299999684095301,5280,80,80,0.8529999999999991,0.058,0.058,0.768,0.019,0.019,8.523,0.0,0.0,21.700456093216932,0.717498741340435,0.717498741340435,0.687,0.033,0.033,0.9759999999999991,0.025,0.025,0.0,0.076999999999999,0.0,2.099999904632568,1.600000023841857,1.600000023841857,14.36,0.34999999999999903,0.34999999999999903,https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,17.3,7.7,7.7,https://ui.adsabs.harvard.edu/abs/2015ApJ...800L...9A,0,
156,WASP-85b,WASP-85,0.0,14.0,14.0,0.0,14.0,14.0,https://ui.adsabs.harvard.edu/abs/2016AJ....151..150M,3.410000085830688,0.889999985694885,0.889999985694885,5685,65,65,1.09,0.08,0.08,0.935,0.023,0.023,2.656,0.0,0.0,8.969771411475364,0.31871979367411,0.31871979367411,1.264999999999999,0.065,0.065,1.24,0.029999999999999003,0.029999999999999003,0.0,1.0,1.0,0.5,0.300000011920928,0.10000000149011601,14.640000343322754,1.470000028610229,1.470000028610229,https://ui.adsabs.harvard.edu/abs/2015A%26A...577A..90M,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
157,WASP-87b,WASP-87,-8.0,11.0,11.0,8.0,11.0,11.0,https://ui.adsabs.harvard.edu/abs/2016ApJ...823...29A,9.800000190734863,0.600000023841857,0.600000023841857,6450,120,120,1.204,0.09299999999999901,0.09299999999999901,1.627,0.062,0.062,1.683,0.0,0.0,3.8937993555266113,0.178447420609182,0.178447420609182,2.18,0.14999999999999902,0.14999999999999902,1.385,0.059999999999999006,0.059999999999999006,0.0,0.099,0.0,3.799999952316284,0.8000000119209281,0.8000000119209281,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
158,WASP-8b,WASP-8,-143.0,1.600000023841857,1.5,143.0,1.5,1.600000023841857,https://ui.adsabs.harvard.edu/abs/2017A&A...599A..33B,1.899999976158142,0.050000000745058004,0.050000000745058004,5690,36,36,1.093,0.033,0.033,0.9759999999999991,0.021,0.021,8.159,0.0,0.0,18.001165227955475,0.42554271696764,0.42554271696764,2.216,0.047,0.047,1.165,0.033,0.033,0.3057,0.004599999999999001,0.004599999999999001,4.0,1.0,1.0,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,39.5,28.5,28.5,https://ui.adsabs.harvard.edu/abs/-,117.5,11.5,11.5,https://ui.adsabs.harvard.edu/abs/2017A&A...599A..33B,0,
159,WASP-94Ab,WASP-94A,151.0,16.0,23.0,151.0,16.0,23.0,https://ui.adsabs.harvard.edu/abs/2014A&A...572A..49N,4.199999809265136,0.5,0.5,6170,80,80,1.45,0.08999999999999901,0.08999999999999901,1.62,0.05,0.04,3.95,0.0,0.0,7.300894188590069,0.26152871004078604,0.223869950042232,0.452,0.035,0.032,1.72,0.059999999999999006,0.05,0.0,0.13,0.0,2.7,0.5999999999999991,0.5999999999999991,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
160,XO-2b,XO-2,7.0,11.0,11.0,7.0,11.0,11.0,https://ui.adsabs.harvard.edu/abs/2015A&A...575A.111D,1.070000052452087,0.090000003576278,0.090000003576278,5332,57,57,0.9599999999999991,0.05,0.05,0.998,0.032,0.033,2.616,0.0,0.0,7.791593019716804,0.358000580040921,0.5913037161160001,0.5969999999999991,0.021,0.021,1.018999999999999,0.031,0.031,0.0,0.006,0.0,7.799999999999999,1.2,1.3,41.6,1.1,1.1,https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,27.0,12.0,27.0,https://ui.adsabs.harvard.edu/abs/2015A&A...575A.111D,0,
161,XO-3b,XO-3,37.29999923706055,3.0,3.0,37.29999923706055,3.0,3.0,https://ui.adsabs.harvard.edu/abs/2011PASJ...63L..57H,18.399999618530273,0.8000000119209281,0.8000000119209281,6429,75,75,1.206,0.058,0.058,1.409,0.056,0.056,3.192,0.0,0.0,6.912254293025559,0.29645645803389903,0.29645645803389903,11.83,0.38,0.38,1.248,0.049,0.049,0.27587,0.00071,0.00067,2.819999999999999,0.5799999999999991,0.8199999999999991,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
162,XO-4b,XO-4,-46.70000076293945,8.100000381469727,6.099999904632568,46.70000076293945,6.099999904632568,8.100000381469727,https://ui.adsabs.harvard.edu/abs/2010PASJ...62L..61N,8.899999618530273,0.5,0.5,6397,70,70,1.292999999999999,0.029999999999999003,0.029,1.554,0.042,0.029999999999999003,4.125,0.0,0.0,7.679999828338623,0.10999999940395301,0.10999999940395301,1.615,0.1,0.1,1.316999999999999,0.04,0.029,0.0,0.003899999999999,0.0,2.099999904632568,0.600000023841857,0.600000023841857,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
163,XO-6b,XO-6,-20.700000762939453,2.299999952316284,2.299999952316284,20.700000762939453,2.299999952316284,2.299999952316284,https://ui.adsabs.harvard.edu/abs/2017AJ....153...94C,48.0,3.0,3.0,6720,100,100,1.47,0.059999999999999006,0.059999999999999006,1.929999999999999,0.17999999999999902,0.17999999999999902,3.765,0.0,0.0,8.07809724399344,1.02973501429831,1.02973501429831,2.009999999999999,0.7099999999999991,0.7099999999999991,2.08,0.17999999999999902,0.17999999999999902,0.0,1.0,1.0,1.879999995231628,0.8999999761581421,0.20000000298023202,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0.0,0.0,0.0,https://ui.adsabs.harvard.edu/abs/-,0,
